product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,source,search_category
"Mi Arcus 2-in-1 Printed Maternity Diaper Bag with Zip Closure, Convertible Handbag & Backpack- Pink",Mi Arcus,Diapering,Diaper Bag & Backpacks,L 28 x B 32 x H 14 cm,1299.0,15.0,1099.21,0.0,246,4.41,51,FirstCry,diapering
Bambo Nature Tape Diapers with Wetness Indicator Extra  Large Size - 44 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,2390.0,3.0,2318.3,52.69,41,5.0,0,FirstCry,diapering
"R for Rabbit Caramello Delight Stylish Diaper Bag Backpack for Mothers for Travel, Large Capacity Multifunction Waterproof Maternity Mother Bag for New Born Baby Mom (Black Stripes)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 33 x B 10 x H 45 cm,2493.0,19.0,2027.81,0.0,96,3.9,4,FirstCry,diapering
Babyhug Teeny Tiny Potty Chair with Lid  - Pink|Backrest | Easy Clean Design,Babyhug,Diapering,Potty Training,L 35 x W 23 x H 23 cm,495.0,0.0,495.0,0.0,1243,4.01,125,FirstCry,diapering
Teddyy Baby Easy Tape Diapers Double Small 48 Diapers (Pack of 1)  3-8 kgs,Teddyy,Diapering,Baby Diapers,Small,509.0,16.0,428.99,8.94,121,3.67,163,FirstCry,diapering
"Milk Baby Diaper Flexi Tape , Size M - 42 Pcs, 6 To 11 kg",Milk,Diapering,Baby Diapers,Medium,1499.0,1.0,1484.01,35.33,22,4.0,0,FirstCry,diapering
Bambo Nature Eco Friendly & Soft Disposable Diaper Changing Mat Pack of 10 - Multicolor,Bambo Nature,Diapering,Diaper Changing Pads/Mats,L 60 x B 60 cm,1099.0,5.0,1044.05,0.0,88,4.0,0,FirstCry,diapering
Babyhug Printed Reusable Cloth Diaper with Square Inserts Pack of 7 Free Size - Multicolor| Washable & Eco-friendly| Adjust to Suit Waist Size|Easy Snap Buttons|Soft & Skin Friendly| Absorbent,Babyhug,Diapering,Cloth Diapers/ Nappies,0 to 6 M,3599.0,63.0,1331.63,0.0,86,3.67,8,FirstCry,diapering
Bella Baby Happy Diapers Extra Small - 24 Pieces,Bella,Diapering,Baby Diapers,New Born (NB/XS),562.0,28.0,404.64,16.86,98,4.05,172,FirstCry,diapering
Pampers All round Protection Diaper Pants with Anti-rash blanket Medium (M) Size - 24 Pieces,Pampers,Diapering,Baby Diapers,Medium,374.0,12.0,329.12,13.71,320,4.24,6996,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator XXL Size Pack Of 3 - 54 Pieces,Bambo Nature,Diapering,Baby Diapers,XXL,3597.0,4.0,3453.12,63.95,502,4.1,0,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Small- Blue & Purple,Babyhug,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,389.0,38.0,241.18,0.0,3746,4.35,93,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers New Born - 24 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,New Born,449.0,50.0,224.5,9.35,623,4.17,290,FirstCry,diapering
MamyPoko Extra Absorb Pant Style Diapers XXLarge - 7 Pieces,MamyPoko,Diapering,Baby Diapers,XXL,187.0,29.0,133.44,19.06,9056,4.41,1381,FirstCry,diapering
"R for Rabbit Caramello Tote Baby Diaper Bag with Changing Mat for Mother, Waterproof, Large Capacity Multifunctional Maternity Nursing Travel Hand Bag with Sling for Moms (Beige)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 35 x B 18 x H 34 cm,2592.0,22.0,2029.8,0.0,358,4.73,39,FirstCry,diapering
"Babyhug 3-in-1 Baby Diaper Bag Backpack - Purple | Tote, Sling & Backpack Modes | Insulated Bottle Pockets | Spacious & Waterproof | Stroller Friendly",Babyhug,Diapering,Diaper Bag & Backpacks,L 37 x B 15.5 x H 30 cm,2199.0,28.0,1583.28,0.0,42,4.33,45,FirstCry,diapering
Mi Arcus Potty Training Seat with Lights & Disposable Bags Included - Cream,Mi Arcus,Diapering,Potty Training,L 32  x B 28 x H 16 cm,2999.0,18.0,2459.18,0.0,77,5.0,1,FirstCry,diapering
"Milk Baby Diaper Flexi Tape , Size L - 36 Pcs, 9 To 17 KG",Milk,Diapering,Baby Diapers,L,1499.0,0.0,1499.0,1499.0,67,4.43,0,FirstCry,diapering
"Pampers Complete Skin Comfort Pants, Anti-rash blanket, Lotion with Vitamin E & Aloe Vera, Extra Large size baby Diapers Pants Extra Extra Extra Large (XXXL) 10 Pieces, 16 to 30 kg",Pampers,Diapering,Baby Diapers,XXXL,425.0,12.0,374.0,37.4,1450,4.24,6996,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet Bliss for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-S,Purple)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,198.0,7.0,183.96,0.0,156,4.41,10,FirstCry,diapering
Babyhug Teddy Buddy Potty Chair with Potty  Training Seat - Blue Dark Pink| with Backrest| Removable Bowl| Splash Guard| Easy Clean Design,Babyhug,Diapering,Potty Training,37 x 32 x 27.5 cm,1395.0,46.0,753.3,0.0,348,4.38,98,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (SM), 52 Count, 4-8 kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,Small,749.0,1.0,745.03,14.33,472,4.24,6996,FirstCry,diapering
SuperBottoms DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Day Dreamer (Old Version) | Pack of 6 |5-10kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,1194.0,25.0,898.96,0.0,19,4.15,29,FirstCry,diapering
Himalaya Babycare Nature Touch Water Unscented Baby Wipes Pack of 2 - 72 pieces each,Himalaya Babycare,Diapering,Baby Wipes,Pack of 2,500.0,0.0,500.0,0.0,46,4.42,8,FirstCry,diapering
BABY FOREST Neer 99.9% Water Baby Wipes - 72 Wipes,BABY FOREST,Diapering,Baby Wipes,Pack Of 1,449.0,5.0,426.55,0.0,126,4.49,11,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper | 3M - 3Y | Reusable, Absorbs 4-5 Pees - Pack of 4 with dry feel pad (Pad's color and design may vary) | Fits 7-17 Kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 4,3560.0,45.0,1969.04,0.0,15,4.12,1,FirstCry,diapering
Baby Diaper Changing Waterproof Mat Happy Day Square Print With PVC Material -Blue,Fab N Funky,Diapering,Diaper Changing Pads/Mats,L 58 x B 44 cm,249.0,32.0,170.32,0.0,84,4.32,151,FirstCry,diapering
Wowper Fresh Baby Diaper Pants By DOMS | Wetness Indicator| Upto 12 Hrs Absorption | 4-8 Kg | S  (68 Pieces),Wowper,Diapering,Baby Diapers,Small,795.0,42.0,461.1,6.78,1051,4.05,1154,FirstCry,diapering
Babyhug Premium Potty Seat - Pink,Babyhug,Diapering,Potty Training,31 x 28 x 8.5 cm,745.0,33.0,499.15,0.0,1033,4.16,127,FirstCry,diapering
Moms Home Baby Organic Cotton Diaper Carry Bag For Mothers | Car | Pack of 1,Mom's Home,Diapering,Diaper Bag & Backpacks,L 47 X B 25 X H 20 CM,2799.0,64.0,1007.64,0.0,25151,4.34,3,FirstCry,diapering
Honey Bunny Premium Pant Style Diaper (XXXL) - 24 Pieces,Honey Bunny,Diapering,Baby Diapers,XXXL,1399.0,51.0,678.93,28.29,33,4.28,2,FirstCry,diapering
"Milk Baby Diaper Flexi Tape , Size S - 48 Pcs, 4 To 8 kg",Milk,Diapering,Baby Diapers,Small,1499.0,1.0,1484.01,30.92,102,5.0,0,FirstCry,diapering
Bambo Nature XX Large Size Tape Diapers with Wetness Indicator - 20 Pieces,Bambo Nature,Diapering,Baby Diapers,XX Large,1199.0,2.0,1175.02,58.75,40,4.0,0,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Large (LG), Pack of 3, 186 Pants, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Large,2997.0,36.0,1909.09,10.26,29,4.15,246,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies |100% Cotton Padding | Printed | Pack of 3 | 0-5Kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,597.0,21.0,469.0,0.0,29,3.81,340,FirstCry,diapering
SuperBottoms Padded Underwear for 2-3Y Babies | Potty Training Pants with Dry Feel Layer Inside | Bummy World | Pack of 3 | Size 2,SuperBottoms,Diapering,Cloth Diapers/ Nappies,2-3Y,899.0,11.0,799.03,0.0,45,3.57,117,FirstCry,diapering
Mother Sparsh Baby Natural Care Baby Diaper Rash Cream- 50 g | Diaper Rash Cream for Babies with Chamomile | Shea Butter & Zinc Oxide | Protects & Soothes Newborn Sensitive Skin,Mother Sparsh Baby,Diapering,Diaper Rash Cream,50 g,275.0,25.0,206.99,0.0,286,4.41,3,FirstCry,diapering
Pampers All round Protection Diaper Pants with Anti-rash blanket New Born (NB) Size- 37 Pieces,Pampers,Diapering,Baby Diapers,New Born,374.0,12.0,329.12,8.9,320,4.24,6996,FirstCry,diapering
SuperBottoms Padded Underwear for 3-4Y Babies | Potty Training Pants with Dry Feel Layer Inside | Garden Green | Pack of 3 | Size 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,3-4Y,899.0,11.0,799.03,0.0,257,3.57,117,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator XXLarge Pack of 5 - 18 Pieces Each,Bambo Nature,Diapering,Baby Diapers,XXL,5995.0,5.0,5695.25,63.28,19,4.1,0,FirstCry,diapering
SuperBottoms Padded Underwear for 3-4Y Babies | Potty Training Pants with Dry Feel Layer Inside | Multicolor | Pack of 3 | Size 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,3-4Y,899.0,11.0,799.03,0.0,192,3.57,117,FirstCry,diapering
R for Rabbit Tiny Tots Mellow Potty Seat Multipurpose 3 in 1 Convertible Potty Training Removable Bowl Anti-Slip Pads Detachable & Hangable Seat - Yellow & Blue,R for Rabbit,Diapering,Potty Training,L 28 x B 34 x H 19 cm,1098.0,17.0,911.01,0.0,17,4.18,3,FirstCry,diapering
Babyhug Cotton Diaper Changing Mat Pack of 2 - Navy Blue & White,Babyhug,Diapering,Diaper Changing Pads/Mats,L 83 x B 83 cm,1279.0,33.0,856.93,0.0,177,4.37,107,FirstCry,diapering
Babyhug Happy Day Print Potty Seat with Handle - Purple,Babyhug,Diapering,Potty Training,L 41 x B 37 x H 16.5 cm,525.0,5.0,498.75,0.0,2174,4.06,20,FirstCry,diapering
SuperBottoms Padded Underwear for 9-12M Babies | Potty Training Pants with Dry Feel Layer Inside | Lil Explorers Club | Pack of 3 | Size 0,SuperBottoms,Diapering,Cloth Diapers/ Nappies,9-12M,879.0,9.0,799.01,0.0,56,3.57,117,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-S,Green-Grey,Pack Of 2 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 70 x B 50 cm,396.0,23.0,305.91,0.0,102,4.5,47,FirstCry,diapering
SuperBottoms Reusable Stay Dry Cloth Diaper Fleece Liners Pack of 3 - Multicolor Freesize,SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 3,199.0,23.0,152.99,0.0,96,3.45,31,FirstCry,diapering
"WaterWipes (Made in Ireland) Baby wipes, Pack of 2 (120 wipes), For sensitive skin, World's Purest Wipes (Imported),  Just 2 ingredients, Certified by Allergy UK and Eczema association",Water Wipes,Diapering,Baby Wipes,Pack of 2,1589.0,43.0,897.94,0.0,9866,4.36,1,FirstCry,diapering
Baby Ladder Potty Seat - White,Fab N Funky,Diapering,Potty Training,L 40 x B 31.5 x H 64 cm,1795.0,44.0,1005.2,0.0,413,3.91,14,FirstCry,diapering
Mylo Baby Diaper Pants Medium M Size 7-12 kgs with ADL Technology - 76 Count - 12 Hours Protection,Mylo,Diapering,Baby Diapers,Medium,934.0,20.0,747.2,9.83,1935,3.9,167,FirstCry,diapering
Babyhug Cow Potty Chair - Pink (Accessories color may vary),Babyhug,Diapering,Potty Training,L 28 x B 20 x H 23 cm,1595.0,43.0,909.15,0.0,202,4.29,48,FirstCry,diapering
R for Rabbit Minimo Potty Seat Potty Training Seat Hang on the wall for New Born Baby/Infant/Kids (Grey),R for Rabbit,Diapering,Potty Training,L 36 x B 30 x H 10 cm,1395.0,27.0,1015.84,0.0,44,4.48,27,FirstCry,diapering
TONY STARK Big Size Non Woven Baby Diaper Storage Organizer Nappies Bag For Mother Stylish Storage Bag For diapers & wipes | baby shower gift | new born essentials - Nursery Basket (Brown),Tony Stark,Diapering,Diaper Bag & Backpacks,38*26*18 cm,1999.0,66.0,679.66,0.0,2259,4.16,3,FirstCry,diapering
"Bumtum Baby Diaper Pants with Double Layer Leakage Protection Infused With Aloe Vera, Cottony Soft High Absorb Technology  Medium - 72 Pieces",Bumtum,Diapering,Baby Diapers,Medium,1170.0,44.0,654.97,9.1,34,3.76,32,FirstCry,diapering
Babyhug Duckling Potty chair with Music - Blue,Babyhug,Diapering,Potty Training,L 42 x B 29 x H 33 cm,1295.0,27.0,945.35,0.0,3617,4.17,156,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies |100% Cotton Padding | Printed | Pack of 3 | 5-10Kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,597.0,21.0,469.0,0.0,126,3.81,340,FirstCry,diapering
"Little's Premium Baby Diapers XL Size (Extra Large) Pants Style | 12-17 kg | 54 Count | Super Jumbo FluffySoft Baby Diaper with Leakage Guard, Wetness Indicator & 12 Hours Absorption",Little's,Diapering,Baby Diapers,XL,720.0,10.0,649.01,12.02,381,3.94,1009,FirstCry,diapering
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants with Dry Feel Layer Inside | Bummy's Day Out (Color may vary Slightly) | Pack of 3 | Size 1,SuperBottoms,Diapering,Cloth Diapers/ Nappies,10 to 12.5 kg,897.0,11.0,798.96,0.0,175,3.57,117,FirstCry,diapering
"R for Rabbit Minimo Teddy Potty Seat for Kids Anti Slip BPA Free with Soft Cushion, Universal Fit Portable Potty Training Seat for Infant Weight Up to 40Kgs 1 to 7 Years (Green Yellow)",R for Rabbit,Diapering,Potty Training,L 32.5 x B 36.5 x H 21 cm,999.0,19.0,807.99,0.0,63,4.22,16,FirstCry,diapering
Mylo Baby Diaper Pants Small (S) Size ADL Technology 12 Hours Protection Pack of 4 - 168 Pieces,Mylo,Diapering,Baby Diapers,Small,1868.0,28.0,1344.96,8.01,1192,3.9,167,FirstCry,diapering
Bonfino Bambino Luxe Smart Multipurpose Diaper Backpack with Diaper Changing Mat| Adjustable Padded Shoulder Strap| Insulated Bottle Pouches| Secret Back Pouch | Capacity- 18L -  Olive Green,Bonfino,Diapering,Diaper Bag & Backpacks,L 27 x B 14.5 x H 36 cm,3799.0,41.0,2241.41,0.0,723,4.16,6,FirstCry,diapering
SuperBottoms Dry Feel Magic Pad Cloth diaper soakers inserts for Freesize UNO Cloth Diaper Pack of 2 - White,SuperBottoms,Diapering,Cloth Diapers/ Nappies,L 11.22 x B 11.8 x H 0.2 cm,478.0,23.0,366.0,0.0,253,4.14,7,FirstCry,diapering
"LuvLap Trainer Potty Seat with Ladder, Fits Standard Toilets, Potty Training for Boys & Girls 1+ Years, Safe & Easy Use, Yellow & Blue",LuvLap,Diapering,Potty Training,L 36 x B 23 x H 47,1395.0,28.0,998.96,0.0,34,3.67,11,FirstCry,diapering
SuperBottoms UNO Luxe Cloth Diaper with Velcro Closure & DryFeel magic Pad + Booster Pad | For Babies 3M-3Y | Reusable Washable Cloth Diaper,SuperBottoms,Diapering,Cloth Diapers/ Nappies,7-17kg,1089.0,19.0,880.78,0.0,71,4.27,15,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator XX Large Pack of 6 - 20 Pieces Each,Bambo Nature,Diapering,Baby Diapers,XX Large,7194.0,5.0,6834.3,56.95,34,4.0,0,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Medium 70x100 cm (28x39 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Sky Blue & Baby Pink",LuvLap,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,598.0,37.0,379.01,0.0,447,4.26,16,FirstCry,diapering
SuperBottoms Newborn UNO Premium Cloth Diaper with Absorbent Insert (0 to 3M) - Cherry Blossom,SuperBottoms,Diapering,Cloth Diapers/ Nappies,2.5 - 7kg,799.0,47.0,424.99,0.0,146,4.03,6,FirstCry,diapering
Honor Your Home 100% Cotton Muslin (6 Layer) Nappy Set Small Pack Of 3 - White,Honor Your Home,Diapering,Cloth Diapers/ Nappies,S,849.0,33.0,566.03,0.0,824,3.51,10,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (LG) 36 Count, 9-14 kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,Large,840.0,0.0,835.97,23.22,205,4.24,6996,FirstCry,diapering
Babyhug Muslin Cloth Nappy Set of 12 Extra Small - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,NB,945.0,31.0,652.05,0.0,1465,4.46,58,FirstCry,diapering
"SuperBottoms BASIC Reusable Cloth Diaper for 3M-3Y Babies| Freesize Adjustable, Washable and Reusable Cloth Diaper for babies | Outer Shell only | (No inserts included) - Pack of 5 | Fits 5-17 kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 5 (Shell Only),2495.0,56.0,1099.05,0.0,218,2.91,18,FirstCry,diapering
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants with Dry Feel Layer Inside | Garden Green | Pack of 3 | Size 1,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1-2Y,899.0,11.0,799.03,0.0,130,3.57,117,FirstCry,diapering
"Milk Baby Diaper Yoga Pants, Size M - 42 Pcs, 6 To 11 kg",Milk,Diapering,Baby Diapers,Medium,1499.0,1.0,1484.01,35.33,10,4.67,2,FirstCry,diapering
"R for Rabbit Tiny Tots Dino Potty Seat for Kids |Comfortable Potty Training with Removable Bowl, Anti-Slip Pads & Ergonomic Design |Suitable for Babies & Toddler - White & Blue",R for Rabbit,Diapering,Potty Training,L 36 x B 30 x H 27 cm,1395.0,19.0,1125.9,0.0,45,3.91,1,FirstCry,diapering
Infantso NORA 3-in-1 Baby Potty Ladder Seat for Kids 1-5 Years -Blue,Infantso,Diapering,Potty Training,L 35 x B 19 x H 45 cm,2799.0,43.0,1592.91,0.0,148,4.24,12,FirstCry,diapering
Babyhug Cotton Cloth Nappy Set of 5 Small - White,Babyhug,Diapering,Cloth Diapers/ Nappies,Small,579.0,31.0,399.51,0.0,18,4.31,37,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care NB -148 Pieces,MamyPoko,Diapering,Baby Diapers,New Born,2349.0,45.0,1287.96,8.7,216,4.4,1737,FirstCry,diapering
SuperBottoms Padded Underwear for 9-12M Babies | Potty Training Pants with Dry Feel Layer Inside | Explorer | Pack of 3 | Size 0,SuperBottoms,Diapering,Cloth Diapers/ Nappies,9-12M,899.0,11.0,799.03,0.0,73,3.57,117,FirstCry,diapering
BABY FOREST Mulmul Baby Wipes Ultra-soft Water based Wipes - 72 Wipes,BABY FOREST,Diapering,Baby Wipes,Pack Of 1,399.0,5.0,379.05,0.0,127,4.53,10,FirstCry,diapering
BABY FOREST Mulmul Baby Wipes Ultra Soft Water Based Wipes 72 Wipes Each - Pack of 2,BABY FOREST,Diapering,Baby Wipes,Pack of 2,798.0,25.0,598.5,0.0,650,4.53,10,FirstCry,diapering
Babyhug Muslin Cotton Dyed Printed Cloth Nappies Extra Small Set of 5 - Multicolour,Babyhug,Diapering,Cloth Diapers/ Nappies,XS,549.0,31.0,378.81,0.0,11,4.25,60,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers Large - 20 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,Large,599.0,38.0,371.38,18.57,850,4.17,290,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Small  50x70 cm (20x28 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Maroon & Navy Blue",LuvLap,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,358.0,44.0,199.01,0.0,556,4.14,104,FirstCry,diapering
Chicco Wet Wipes Flip Top 216 Pcs (72Pc x 3 Packs),Chicco,Diapering,Baby Wipes,Pack of 3,349.0,20.0,279.2,0.0,173,4.1,2,FirstCry,diapering
Babyhug Muslin Cloth Nappy Set of 5 Extra Small - White,Babyhug,Diapering,Cloth Diapers/ Nappies,Extra Small,415.0,31.0,286.35,0.0,1134,4.37,208,FirstCry,diapering
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Large Set of 12 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Large,1699.0,33.0,1138.33,0.0,30,3.96,68,FirstCry,diapering
Babyhug Diaper Pail with Odor Lock Technology & Refill Bag - Capacity - 16L ,Babyhug,Diapering,Diaper Bag & Backpacks,L 24.5 x B 21 x H 46.5 cm,3599.0,33.0,2411.33,0.0,71,3.72,8,FirstCry,diapering
Babyhug Free Size Reusable Cloth Diaper With Inserts & Contrast Flap Pack of 5 - Multicolour,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 24 M,1999.0,43.0,1139.43,0.0,529,3.61,46,FirstCry,diapering
"Huggies Natural Soft Premium Tape Diapers Medium (M) Size, 7-12 kgs 26 Count | Our No.1 Soft Taped Diaper with Cloud Soft Bed & Runny Poo Absorption",Huggies,Diapering,Baby Diapers,Medium,549.0,24.0,415.04,15.96,527,4.48,150,FirstCry,diapering
"LuvLap Aloe Vera Baby Wipes, Paraben-Free, Soft & Gentle, 72/Pack, Pack of 6  Green",LuvLap,Diapering,Baby Wipes,Pack Of 6,594.0,41.0,348.98,0.0,78,4.22,22,FirstCry,diapering
Himalaya Babycare Natural Touch Water & Coconut Oil Baby Wipes - 72 Pieces,Himalaya Babycare,Diapering,Baby Wipes,72 Pieces,250.0,0.0,250.0,0.0,201,4.43,10,FirstCry,diapering
Mamaya Baby Diaper L-62 Pieces,Mamaya,Diapering,Baby Diapers,Large,999.0,36.0,639.06,10.31,823,3.72,52,FirstCry,diapering
"Little's Premium Baby Diapers XL Size (Extra Large) Pants Style | 12-17 kg | 96 Count | FluffySoft Baby Diaper with Leakage Guard, Wetness Indicator & 12 Hours Absorption | (24 Count, Pack of 4)",Little's,Diapering,Baby Diapers,XL,1520.0,23.0,1164.93,12.13,59,3.94,1009,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Printed | Pack of 3 | 5-10 kg | Size L,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,597.0,21.0,469.0,0.0,85,4.14,72,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Medium (M), 36 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Medium,499.0,30.0,350.0,9.72,88,4.15,246,FirstCry,diapering
Foldable Potty Chair - Blue,Fab N Funky,Diapering,Potty Training, L 24 x B 24 x H 17 cm,1445.0,33.0,968.15,0.0,521,3.62,6,FirstCry,diapering
Babyhug Baby Wipes Warmer with LED Display - Green,Babyhug,Diapering,Baby Wipes,L 23.5 x B 15.5 x H 11 cm,3199.0,41.0,1887.41,0.0,1485,2.82,7,FirstCry,diapering
Bambo Nature Extra Large Size Tape Diapers with Wetness Indicator - 22 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,1199.0,2.0,1175.02,53.41,9,5.0,0,FirstCry,diapering
Tinycare Velcro Closure Nappy Small Multicolor - Set Of 5,Tinycare,Diapering,Cloth Diapers/ Nappies,Small,427.0,10.0,384.3,0.0,1,3.96,20,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Large (L), 32 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Large,499.0,31.0,346.01,10.81,104,4.15,246,FirstCry,diapering
"Little's Premium Baby Diapers M Size (Medium) Pants Style | 7-12 kg | 72 Count | Super Jumbo FluffySoft Baby Diaper with Leakage Guard, Wetness Indicator & 12 Hours Absorption",Little's,Diapering,Baby Diapers,Medium,720.0,2.0,705.6,9.8,96,3.94,1009,FirstCry,diapering
SuperBottoms 99% Pure Water Baby Wipes - Skin-Friendly 5.5 pH Formula - Safe Wipes for Newborn - (72 pc x 5),SuperBottoms,Diapering,Baby Wipes,Pack of 5,1495.0,62.0,561.07,0.0,159,4.44,3,FirstCry,diapering
Bambo Nature Pant Diapers with Wetness Indicator XX Large Size - 18 Pieces,Bambo Nature,Diapering,Baby Diapers,XXL,1199.0,2.0,1175.02,65.28,20,4.1,0,FirstCry,diapering
"Little's Baby Diapers L Size (Large) Pants Style | 9-14 kg | 90 Count | Comfy Night Baby Diaper Pants with Leakage Guard & Upto 12 Hours Absorption (30 Count, Pack of 3)",Little's,Diapering,Baby Diapers,Large,771.0,24.0,584.11,6.49,1,3.71,69,FirstCry,diapering
Babyhug Folding Potty Seat for Toddlers - Owl Design| Portable & Convenient Design| Easy to Carry & Store| Comfortable Seating| Ideal for Potty Training| Poly Bags for Hygienic Disposal,Babyhug,Diapering,Potty Training,L 27 x B 25 x H 19 cm,1595.0,45.0,877.25,0.0,248,5.0,0,FirstCry,diapering
"Little's Soft Cleansing Baby Wipes | 80 Wipes x 3 - 240 Wipes | Extra Thick & Moist Wet Wipes for Baby's | Prevents Rashes & Redness with Goodness of Aloe Vera, Vitamin E & Jojoba Oil",Little's,Diapering,Baby Wipes,Pack of 3,318.0,10.0,286.2,0.0,189,4.31,176,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diapers Small (S) - 86 Count,Pampers,Diapering,Baby Diapers,Small,869.0,24.0,663.48,7.71,84,5.0,0,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants Triple Extra Large (XXXL) Size (17 Kgs+) Baby Diaper Pants, 10 count|5 benefits in 1 diaper| Bubble Bed softness | Upto 12 hour overnight absorption",Huggies,Diapering,Baby Diapers,XXXL,425.0,27.0,310.5,31.05,590,4.2,7501,FirstCry,diapering
Himalaya Babycare Soft & Gentle Baby Wipes  - 72 Wipes (Buy 3 Get 1 Free - 288 wipes),Himalaya Babycare,Diapering,Baby Wipes,Pack of 4,297.0,0.0,297.0,0.0,33,4.75,0,FirstCry,diapering
Lovingle Luxury Diaper Pants Large - 21 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Large,399.0,28.0,287.28,13.68,100,4.17,145,FirstCry,diapering
Babyhug Printed Free Size Reusable Cloth Diaper with Inserts Pack of 7 - Multicolour,Babyhug,Diapering,Cloth Diapers/ Nappies,0-24 M,5199.0,68.0,1663.68,0.0,82,3.66,24,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Medium - Sky Blue Purple,Babyhug,Diapering,Diaper Changing Pads/Mats,Medium,699.0,38.0,433.38,0.0,951,4.46,76,FirstCry,diapering
SuperBottoms BASIC Double Layered 100% Pure Cotton Langot for Baby Up to 5 kg Weight,SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 10,699.0,50.0,349.01,0.0,12,3.75,10,FirstCry,diapering
